16	1.5	7													
16	1.4	10													
500															
880	863.2809969	876.3352837	928.4955994	948.4736797	949.8714884	960	979.3477581	991.1596648	996.8812327	997.9192603	989.4461365	976.1230167	964.0200808	953.705734	945.091749
819.5430771	757.6745603	768.69811	840.9298457	874.8132693	873.4016492	911.0966757	921.4388983	924.0389699	920.5324334	910.489497	899.4250866	890.1537322	882.5868592	876.6381397	872.2212457
765.8648488	753.3314242	667.223851	708.1890765	737.9350017	756.0548111	803.920557	828.9350809	845.0880093	834.726679	826.4981205	819.9781629	815.0804783	811.7187388	809.8066164	809.2577833
718.4735236	706.7747667	624.9304737	590.0117283	628.264416	655.450012	698.5117463	742.5329714	764.2836095	757.2656695	753.4188232	751.1120415	750.2589965	750.7733602	752.5688048	755.5590025
676.8773099	667.8486006	667.0542663	573.0294931	597.8732594	609.5981305	637.2934976	703.6414219	697.2465228	694.3265934	690.606999	692.184363	695.0469274	699.1083642	704.2823457	710.4825438
640.5844164	634.002213	628.5483786	602.3876435	593.2132666	589.2896302	632.0932176	647.2717269	643.1915861	642.3884821	637.4202886	642.5527681	648.8019117	656.0813915	664.3048795	673.386048
609.1030516	604.7438125	601.4113327	612.0489161	598.3068091	577.4612481	610.8346238	604.5646981	601.4938168	601.3125378	598.7230229	601.5748975	610.8815902	621.0500827	631.9940472	643.6271558
581.9414239	579.5816077	578.1469409	577.5912372	593.991076	589.1500933	580.8204926	574.8953529	571.5282322	570.6617737	574.7048332	568.6083919	580.6436034	593.3720785	606.7074893	620.5635079
558.6077419	558.0238069	558.2634115	559.2803694	579.1804584	573.4282353	564.5245613	557.6387088	552.6698497	549.8112105	553.1606353	548.165304	557.4455921	572.4050196	587.8028465	603.5527449
538.6102142	539.5786188	541.2689533	543.6350312	546.6306664	565.5503747	557.3864138	550.1713953	543.703601	538.135869	538.5548315	542.6888205	540.645197	557.5065467	574.6377595	591.9525075
521.4570492	523.7542519	526.6717746	530.163431	534.1830348	556.1853712	549.9699189	544.9796779	540.0597341	534.5762539	531.1915848	539.2517436	534.1870113	548.0343004	566.569869	585.1204365
506.6564555	510.0589147	513.980084	518.3737773	523.1938082	528.3939904	541.5562195	538.0160073	536.4120686	534.3289806	530.4459159	535.3758521	538.3279651	543.3459216	562.9568157	582.4141724
493.7166416	498.0008157	502.7020901	507.7742787	513.1711951	518.846653	531.7991448	530.4423873	530.0234103	531.9215225	533.2170713	534.1907898	543.2805365	546.5811548	563.1562402	583.1913561
482.145816	487.0881634	492.3460014	497.8731437	503.623404	509.550596	518.4163863	521.6918574	523.4813161	526.3214513	531.7461115	536.9619425	546.7131374	554.7824038	566.5257834	586.8096281
471.4521873	476.8291665	482.4200264	488.1785808	494.0586434	500.0140279	505.998548	511.8340338	515.8124596	520.7038342	527.1867823	536.2280644	547.4940721	560.4083345	574.597021	592.6266292
461.143964	466.7320333	472.4323736	478.1987985	483.9851219	489.7451573	495.4327186	501.005904	506.7611393	513.4047644	521.639963	532.1699188	545.6978153	562.3920072	580.7853048	600
